92.70949622623323,15,0.6017515659332275,0.6094653010368347,15,15,15,15,15,8.036949157714844,7.951436996459961,15,15,15,15,15,15,15,15,15,15,15,5.425841808319092,5.259093761444092,15,15,15,15,15,15,15,93.10344827586206
87.37592031121699,15,15,15,15,15,15,7.745145320892334,7.06157112121582,15,15,15,15,15,15,15,15,15,15,15,15,15,4.881063461303711,4.363594055175781,4.744238376617432,15,15,15,15,15,15,86.89655172413794
89.3389186514926,15,15,15,15,15,15,6.250036239624023,6.595192909240723,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,4.150400638580322,3.69718861579895,4.172521591186523,15,15,15,15,86.89655172413794
90.47443153036534,15,15,15,15,15,5.628415107727051,5.8440842628479,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3.818098783493042,3.5210752487182617,3.54331374168396,15,15,93.10344827586206
83.7873141504958,15,15,15,15,15,15,15,8.203084945678711,15,15,15,11.524314880371094,15,15,13.525967597961426,15,15,15,11.146717071533203,6.371368885040283,15,15,15,15,15,15,15,15,15,15,80.68965517241381
97.1101620002944,15,15,15,15,15,15,15,15,7.850406646728516,7.486120223999023,15,15,15,10.526949882507324,15,15,15,15,15,15,15,10.516276359558105,5.549377918243408,6.010339736938477,15,15,15,15,15,15,99.3103448275862
84.50667443076614,15,15,15,15,15,7.179050445556641,6.946537494659424,15,15,15,15,9.398162841796875,15,15,15,15,15,15,15,9.367545127868652,5.290496349334717,4.681425094604492,5.174089431762695,15,15,15,15,15,15,15,86.89655172413794
80.72999609341431,15,15,15,6.974161624908447,6.2570481300354,15,15,15,15,15,8.418037414550781,15,15,15,10.433618545532227,15,15,15,15,8.48959732055664,15,4.3161396980285645,3.940734624862671,4.5430707931518555,15,15,15,15,15,15,86.89655172413794
88.22857697277033,15,15,15,6.325536251068115,5.806388854980469,15,15,15,15,15,7.823641777038574,7.477668762207031,15,14.535245895385742,15,9.39770793914795,15,15,14.089051246643066,15,15,7.689878940582275,15,15,3.7499425411224365,3.4988439083099365,3.8446149826049805,15,15,15,86.89655172413794
95.7579889874089,15,15,15,5.293162822723389,5.390616416931152,15,15,15,15,15,15,6.74418306350708,6.737421989440918,15,13.591584205627441,15,15,8.413588523864746,15,15,13.44868278503418,15,15,6.948731422424316,15,15,15,3.558939218521118,3.41021728515625,15,93.10344827586206
87.85587243442266,15,5.155314922332764,15,15,15,15,15,15,15,5.842034816741943,5.687429428100586,15,15,12.440171241760254,15,7.3861775398254395,7.414559841156006,15,15,12.518310546875,15,15,6.8676228523254395,6.4014892578125,15,15,15,15,15,15,86.89655172413794
90.20164416570067,15,15,15,15,15,15,15,15,15,4.723727703094482,4.951556205749512,15,15,11.53421401977539,15,15,6.398751258850098,6.472097396850586,15,12.27015209197998,11.82095718383789,15,15,15,6.1191840171813965,6.24896240234375,15,15,15,15,86.89655172413794
102.91466371908803,15,15,15,15,15,15,15,15,15,4.305783748626709,3.78153920173645,3.81695556640625,15,15,15,10.49728012084961,15,15,15,5.446232318878174,15,15,10.65822982788086,15,15,15,15,6.048069000244141,5.704031944274902,15,99.3103448275862
91.00440434927414,15,15,15,15,15,15,3.0782625675201416,3.0428149700164795,3.327279806137085,15,15,15,15,9.44381046295166,15,15,15,4.39586067199707,4.494323253631592,15,15,10.072391510009766,15,15,15,15,15,5.517714023590088,5.344540596008301,15,93.10344827586206
83.29076559821532,15,15,2.5565109252929688,2.6376070976257324,2.75740385055542,15,15,15,15,15,15,15,8.304608345031738,15,15,13.693860054016113,3.3603827953338623,3.445309638977051,15,15,8.979905128479004,14.305453300476074,15,15,15,15,15,5.2728800773620605,5.185476303100586,15,80.68965517241381
90.72122764728151,15,2.2879068851470947,2.2985384464263916,2.336794137954712,15,15,15,15,15,15,15,15,15,7.296734809875488,15,15,15,15,2.375458240509033,2.460477590560913,2.583218574523926,2.7528176307678223,8.277037620544434,13.8751859664917,15,15,15,15,15,15,93.10344827586206
90.65032905031487,15,15,15,15,15,15,15,15,15,15,13.787561416625977,15,6.462349891662598,6.3366312980651855,15,15,15,11.753042221069336,15,1.6959954500198364,1.421930193901062,1.515299677848816,1.642401933670044,1.8160195350646973,15,15,15,15,15,15,86.89655172413794
98.86484586536062,15,15,15,15,15,15,15,15,15,15,15,12.89856243133545,15,5.4756340980529785,5.249862194061279,15,15,15,10.706345558166504,15,15,15,15,1.385581135749817,1.2220793962478638,1.1046764850616455,1.0187509059906006,0.9556231498718262,0.9099077582359314,15,99.3103448275862
82.71847678084445,15,15,15,15,15,15,15,15,11.99960994720459,4.704587936401367,4.419482231140137,4.603235721588135,15,15,15,15,9.746009826660156,15,15,15,15,15,15,6.450626373291016,6.617316246032715,15,15,0.76624995470047,0.7543232440948486,15,80.68965517241381
89.90636269955473,15,15,15,15,15,15,15,15,15,10.898366928100586,3.5438263416290283,3.321200132369995,3.812858819961548,15,15,15,15,8.700016021728516,15,15,15,15,15,15,15,6.325889587402344,5.974554061889648,15,15,15,93.10344827586206
80.0696051830823,15,1.0384936332702637,1.065513014793396,1.1073049306869507,1.1667466163635254,1.2483989000320435,8.850717544555664,15,15,15,15,15,15,15,15,15,15,5.818880081176758,6.088081359863281,15,12.916446685791016,15,15,15,15,15,10.717546463012695,15,15,15,86.89655172413794
70.90584764596001,15,15,15,15,15,9.396038055419922,15,15,15,15,5.4520721435546875,5.185114860534668,12.908934593200684,15,15,5.918607234954834,15,15,12.65538501739502,15,15,6.989414691925049,7.397160053253174,15,15,15,8.896728515625,15,15,15,80.68965517241381
83.83770690264227,15,15,15,15,15,15,8.533568382263184,15,15,15,15,15,4.357178688049316,4.1367011070251465,11.40335464477539,15,15,4.920012950897217,4.971194744110107,15,15,11.86439037322998,15,15,6.674050331115723,6.650144577026367,15,15,15,15,86.89655172413794
86.93513725890261,15,15,15,15,15,15,8.002662658691406,15,15,15,15,15,3.3631036281585693,3.1688971519470215,3.5607266426086426,15,15,15,15,4.032926559448242,4.149390697479248,15,11.098172187805176,15,15,15,6.2224578857421875,6.506678104400635,15,15,93.10344827586206
84.20906408811322,15,15,15,15,7.3761091232299805,7.581844329833984,15,15,15,15,2.451673746109009,2.248781442642212,2.0996389389038086,2.4215621948242188,9.138294219970703,15,15,15,10.025012016296387,3.018766403198242,3.12272310256958,3.2738468647003174,10.195770263671875,15,15,15,15,5.945192337036133,6.180783271789551,15,86.89655172413794
91.98509868085269,15,15,15,15,6.8453593254089355,6.926812171936035,15,15,15,1.5721766948699951,1.3645073175430298,1.217911958694458,1.1115270853042603,1.0546034574508667,1.2975717782974243,1.7120903730392456,15,15,15,15,9.205302238464355,15,2.6857728958129883,2.3178904056549072,2.4964492321014404,2.7396152019500732,15,15,15,15,105.51724137931036
72.28643092130484,15,0.5597149133682251,0.5675799250602722,0.5825968980789185,0.6057247519493103,0.6385607719421387,0.6836353540420532,0.7449539303779602,0.8290336728096008,0.9470231533050537,15,7.256351470947266,7.494406700134277,15,15,15,13.729249000549316,8.164383888244629,15,15,2.103290557861328,1.8037095069885254,1.5952003002166748,1.4815953969955444,1.719467282295227,2.0773417949676514,15,15,5.785667419433594,15,86.89655172413794
76.79138732931199,15,15,15,15,15,15,15,15,15,15,12.915266036987305,6.402947425842285,6.081103801727295,15,15,15,15,12.426116943359375,7.307600498199463,7.416650295257568,15,15,15,8.35455322265625,15,1.45553457736969,1.3721743822097778,1.3123984336853027,1.2719026803970337,15,80.68965517241381
85.32918413580245,15,15,15,15,15,15,15,15,15,15,15,11.89060115814209,5.394131183624268,5.090096473693848,15,12.84908390045166,15,15,15,11.530083656311035,6.36509370803833,6.495412826538086,15,15,14.875288963317871,8.0734224319458,8.052194595336914,15,15,15,86.89655172413794
96.050644089974,15,7.728094577789307,15,15,15,15,15,15,15,15,15,15,10.913917541503906,4.424081325531006,4.123404026031494,4.422104835510254,15,15,15,15,15,10.52740478515625,15,5.416529655456543,5.753524303436279,15,14.835803985595703,15,7.584767818450928,15,105.51724137931036
76.07634800214964,15,15,15,15,15,15,15,15,3.683637857437134,3.312316656112671,3.280866861343384,3.904935359954834,15,10.860673904418945,15,15,15,15,9.450779914855957,15,4.690211772918701,4.519749164581299,4.894697666168213,15,13.712961196899414,15,6.942765235900879,7.2281694412231445,15,15,80.68965517241381
81.7876184062038,15,15,15,15,15,15,15,2.949842691421509,2.5041913986206055,2.1979081630706787,2.357191324234009,2.71130108833313,15,15,9.806285858154297,15,15,15,15,15,8.742217063903809,14.259102821350098,4.467764377593994,3.86124587059021,4.013049125671387,13.480879783630371,15,15,6.98208475112915,15,86.89655172413794
93.09833341913671,15,15,15,15,15,15,15,1.5591071844100952,1.2961894273757935,1.374112844467163,1.480472207069397,1.6253321170806885,1.8253365755081177,15,14.703068733215332,15,8.737775802612305,15,15,15,15,15,7.7320051193237305,13.818090438842773,15,15,3.8904144763946533,3.551996946334839,3.52876615524292,15,86.89655172413794
100.91218084857789,15,0.8744254112243652,0.8349660038948059,0.8079779148101807,0.7916709184646606,0.7850308418273926,0.7876590490341187,0.7997123599052429,0.8219264149665833,0.8557291626930237,0.9034783840179443,7.421539783477783,15,15,15,13.721500396728516,15,7.818098068237305,8.220765113830566,15,15,15,15,15,7.194045066833496,7.391747951507568,15,15,15,15,99.3103448275862
86.2613498698986,15,15,15,15,15,15,15,7.063011169433594,6.7116522789001465,15,15,15,15,15,15,6.722869396209717,15,15,15,15,15,15,15,6.410862445831299,15,15,15,15,12.822916030883789,15,86.89655172413794
88.65398629903399,15,15,15,15,15,15,15,5.742214679718018,6.063016414642334,15,15,15,15,11.609397888183594,15,5.834867477416992,5.682360649108887,15,15,15,14.548239707946777,15,15,15,6.298429489135742,6.129611015319824,15,15,15,15,86.89655172413794
101.04093390951302,15,15,15,15,15,15,15,15,5.032508373260498,5.239339828491211,15,15,15,15,15,10.655369758605957,15,15,4.718175411224365,4.650787353515625,15,15,15,15,15,15,15,11.475494384765625,5.663046360015869,15,99.3103448275862
88.60814983718566,15,15,15,15,4.553165435791016,4.623182773590088,15,15,15,15,15,15,9.98760986328125,10.120975494384766,15,15,3.713372230529785,3.6606905460357666,15,15,15,12.984502792358398,15,15,15,15,11.060996055603027,5.5571184158325195,5.4066643714904785,15,86.89655172413794
91.86575295020708,15,15,15,4.134751319885254,4.123603820800781,15,15,15,15,15,15,15,15,8.55289077758789,15,15,15,2.753499746322632,2.729948043823242,2.7386314868927,15,15,12.255510330200195,15,15,15,15,10.850713729858398,15,15,86.89655172413794
96.40513732004426,15,3.8985536098480225,3.7616822719573975,3.774197816848755,15,15,15,15,15,15,15,15,15,7.911352157592773,7.918217182159424,15,15,15,15,1.8424241542816162,1.8546303510665894,1.889297604560852,1.9485658407211304,11.614341735839844,15,15,15,15,15,15,93.10344827586206
92.36863752530815,15,15,15,15,15,15,15,15,15,15,15,15,6.925821781158447,6.74483585357666,15,15,15,15,9.392241477966309,15,1.3596844673156738,0.9418976306915283,0.9799183011054993,1.0337674617767334,1.1076200008392334,1.20809006690979,1.3459596633911133,1.5397284030914307,15,15,93.10344827586206
82.93470908540566,15,15,15,15,15,15,15,15,15,15,5.935013294219971,5.612772464752197,15,15,15,14.766490936279297,15,8.434538841247559,15,15,15,15,10.57408332824707,1.0158939361572266,0.9008322954177856,0.8177955150604248,0.7569000720977783,0.7122165560722351,0.68004310131073,15,80.68965517241381
